CID,GENDER,AGE,SPEND
94846,,22,200.5924300388463
94847,MALE,29,228.22422930370075
94848,MALE,24,240.35898601987418
94849,FEMALE,26,156.54404931666852
94850,FEMALE,25,194.58685247466826
94851,FEMALE,26,227.03256896343402
94852,FEMALE,20,207.45375716747904
94853,MALE,20,311.4645878750324
94854,FEMALE,25,142.87803717111
94855,FEMALE,26,234.96557814909323
94856,MALE,25,160.0
94857,MALE,28,266.64553074642436
94858,MALE,28,180.75865063271826
94859,FEMALE,23,239.76964540441668
94860,FEMALE,22,231.92825974943386
94861,MALE,23,160.0
94862,FEMALE,24,188.52577223355857
94863,FEMALE,24,
94864,MALE,25,160.0
94865,FEMALE,26,202.90318526255402
94866,FEMALE,29,223.75896484223622
94867,FEMALE,27,190.3472881508644
94868,MALE,28,247.89979482853585
94869,MALE,29,160.0
94870,MALE,27,272.22442681944256
94871,FEMALE,23,163.7129373396437
94872,FEMALE,20,208.68579388161757
94873,FEMALE,21,217.0317212449442
94874,FEMALE,29,161.3359010468733
94875,FEMALE,27,214.0989790454269
94876,MALE,25,160.0
94877,FEMALE,27,182.8924593686085
94878,FEMALE,23,269.75379558782436
94879,MALE,24,192.02698146710878
94880,FEMALE,28,177.94977078249076
94881,FEMALE,22,200.3427294769105
94882,FEMALE,28,196.375136150123
94883,FEMALE,23,228.2514688790223
94884,FEMALE,22,174.23457672530031
94885,FEMALE,25,202.38492046007974
94886,FEMALE,29,265.7989227741202
94887,MALE,22,231.44628122252095
94888,FEMALE,21,170.21651641832904
94889,MALE,20,160.0
94890,FEMALE,24,212.45965922487764
94891,MALE,20,255.98202146789004
94892,,28,223.27158574709753
94893,FEMALE,29,204.6078985050097
94894,MALE,24,230.50722882265217
94895,FEMALE,22,234.7636850407839
94896,MALE,26,160.0
94897,FEMALE,28,265.85881572829567
94898,FEMALE,28,240.6305276926963
94899,FEMALE,29,178.9575464995564
94900,MALE,24,191.76859894550296
94901,FEMALE,27,215.7140987330622
94902,FEMALE,21,220.52015222637354
94903,FEMALE,28,212.18108165331608
94904,MALE,22,160.0
94905,FEMALE,20,216.14772290746575
94906,MALE,21,253.13488524202234
94907,MALE,25,196.7621209113752
94908,,21,194.9565139760279
94909,FEMALE,23,206.5492725472321
94910,FEMALE,26,215.79690658368457
94911,MALE,25,346.96505038535025
94912,FEMALE,27,231.5874661284918
94913,FEMALE,20,211.0298778829485
94914,FEMALE,23,226.95476515700395
94915,MALE,21,160.0
94916,FEMALE,21,218.22698602582645
94917,MALE,27,200.29808951371103
94918,FEMALE,23,242.07289108496164
94919,MALE,27,175.57988860067258
94920,MALE,22,160.0
94921,FEMALE,29,197.8772983827362
94922,FEMALE,24,209.57826486444398
94923,FEMALE,25,208.99278381590872
94924,MALE,25,291.2709503262605
94925,MALE,24,196.2441993295347
94926,FEMALE,22,192.7739491471106
94927,MALE,22,160.0
94928,FEMALE,27,224.72482092730502
94929,FEMALE,21,162.70372920941344
94930,FEMALE,29,208.88616760811325
94931,FEMALE,24,191.95656849998272
94932,MALE,20,177.02965571439452
94933,FEMALE,24,138.81772004805623
94934,FEMALE,20,198.09305677768185
94935,FEMALE,29,238.61361078511834
94936,FEMALE,20,199.6417414883572
94937,MALE,22,204.87046022922704
94938,FEMALE,27,212.6052997339442
94939,FEMALE,22,201.5048167115715
94940,MALE,24,160.0
94941,MALE,23,160.0
94942,FEMALE,21,223.55102201698145
94943,FEMALE,27,250.7375823946288
94944,FEMALE,24,205.66442507889076
94945,MALE,20,184.9606221672434
94946,FEMALE,22,246.01618410342945
94947,FEMALE,23,202.02285076206664
94948,MALE,26,160.0
94949,FEMALE,25,249.76729597973303
94950,MALE,21,160.0
94951,FEMALE,20,195.16380360675333
94952,MALE,20,226.10284077283137
94953,FEMALE,29,249.04905764321637
94954,MALE,24,160.0
94955,FEMALE,29,225.71245449410102
94956,FEMALE,22,179.74366089555656
94957,MALE,20,
94958,FEMALE,23,214.24927745211193
94959,MALE,26,176.56387893131034
94960,MALE,21,160.0
94961,MALE,23,166.23332680604935
94962,MALE,22,160.0
94963,FEMALE,27,216.90870556127575
94964,FEMALE,25,195.42839717430238
94965,FEMALE,21,204.0354711957749
94966,MALE,27,160.0
94967,FEMALE,23,166.30364499294913
94968,FEMALE,28,262.86445913750276
94969,FEMALE,23,168.56843364993068
94970,FEMALE,27,230.6798086921507
94971,MALE,21,160.0
94972,FEMALE,20,211.98303206956933
94973,MALE,22,160.0
94974,MALE,24,265.70631499341886
94975,FEMALE,28,236.74402913878214
94976,FEMALE,29,268.1245284682154
94977,MALE,28,172.7808369751517
94978,FEMALE,22,170.21656877018245
94979,MALE,27,160.0
94980,MALE,21,160.0
94981,FEMALE,28,204.57837919665843
94982,FEMALE,22,222.0204835431328
94983,FEMALE,29,220.03112548049378
94984,FEMALE,25,149.27792317827587
94985,MALE,20,293.0204588107928
94986,FEMALE,22,189.53744929024924
94987,FEMALE,23,221.68699399821887
94988,FEMALE,25,226.40906572216116
94989,FEMALE,20,188.1211371758376
94990,MALE,23,166.01786430849515
94991,FEMALE,27,230.2088648428597
94992,FEMALE,23,171.00076748510676
94993,FEMALE,29,260.4631217441991
94994,FEMALE,28,260.4867491539183
94995,MALE,27,231.4693911156391
94996,FEMALE,27,195.9295452745679
94997,FEMALE,23,169.2886272012526
94998,FEMALE,26,237.1383301462399
94999,MALE,28,229.35395011598158
95000,FEMALE,26,186.71057307511475
95001,FEMALE,24,235.66371494972535
95002,FEMALE,23,254.35057962264625
95003,FEMALE,25,220.76092227095683
95004,FEMALE,23,183.52837177306571
95005,MALE,25,347.9167357602977
95006,MALE,29,160.0
95007,MALE,23,257.6104323856027
95008,MALE,20,234.46882761428625
95009,FEMALE,21,167.9330462627307
95010,FEMALE,22,191.9601177892764
95011,MALE,23,333.31903614873374
95012,MALE,24,272.6863210592308
95013,MALE,29,289.0436019857271
95014,FEMALE,26,215.51650410117676
95015,MALE,29,199.28640307854374
95016,FEMALE,23,249.65108824329718
95017,FEMALE,20,196.37718773227982
95018,MALE,29,259.15857678796476
95019,MALE,22,202.89530238977608
95020,MALE,21,160.0
95021,FEMALE,27,207.56323037128954
95022,FEMALE,25,219.1594523889652
95023,FEMALE,20,216.48455169310978
95024,MALE,21,160.0
95025,MALE,25,236.31176786926912
95026,FEMALE,25,293.53322778444306
95027,FEMALE,21,182.8869395351524
95028,FEMALE,23,198.0424885462006
95029,FEMALE,27,242.4447609629184
95030,MALE,25,206.22764499710536
95031,MALE,26,240.54763944999257
95032,MALE,20,177.95118664310374
95033,FEMALE,20,273.3200102176475
95034,MALE,27,181.44472119107408
95035,MALE,24,183.98680028292702
95036,FEMALE,23,168.19429265687705
95037,FEMALE,20,186.17744242236787
95038,FEMALE,22,206.6908083515486
95039,MALE,29,262.88769996815836
95040,FEMALE,28,237.45099878524155
95041,MALE,27,198.79186071817568
95042,FEMALE,22,184.8048706245743
95043,FEMALE,29,184.42464755565678
95044,FEMALE,28,230.44779717854928
95045,FEMALE,29,156.71752944121667
95046,MALE,21,160.0
95047,FEMALE,28,181.10260238516634
95048,MALE,28,160.0
95049,MALE,21,233.77244036381654
95050,FEMALE,20,199.4012917470435
95051,FEMALE,25,181.09492123531516
95052,MALE,26,198.40071774632077
95053,FEMALE,20,204.48220976154343
95054,FEMALE,21,180.70625592822068
95055,FEMALE,28,235.8615923654728
95056,FEMALE,24,212.45886461532345
95057,FEMALE,27,198.92239892081042
95058,FEMALE,29,167.79811196170272
95059,FEMALE,23,210.2088200035764
95060,FEMALE,25,241.2153639004871
95061,FEMALE,28,226.4412088013878
95062,MALE,21,160.0
95063,FEMALE,29,278.481197925376
95064,FEMALE,20,193.00813444486562
95065,FEMALE,29,170.11193718141456
95066,FEMALE,24,272.6054002690764
95067,FEMALE,25,149.78530360805627
95068,FEMALE,26,257.1186877122166
95069,FEMALE,26,230.0296736292412
95070,FEMALE,22,182.97294256312162
95071,FEMALE,27,174.32639155083245
95072,FEMALE,27,181.2923501696402
95073,MALE,21,204.30930675751628
95074,FEMALE,27,192.48803527372803
95075,FEMALE,28,220.54905797881815
95076,MALE,29,174.25524729026034
95077,MALE,20,217.9844659017425
95078,FEMALE,21,181.28323854167047
95079,FEMALE,22,174.44093554245916
95080,FEMALE,26,235.8919986586872
95081,MALE,20,308.6367329796859
95082,FEMALE,25,137.39159792782294
95083,MALE,29,160.0
95084,FEMALE,27,172.18650485789237
95085,MALE,20,279.25149154519397
95086,MALE,22,169.10612850683447
95087,MALE,29,293.4494002760027
95088,FEMALE,23,188.65057006092292
95089,FEMALE,27,286.2349041770391
95090,FEMALE,25,202.92778448250434
95091,MALE,26,234.44709816702365
95092,FEMALE,26,261.2582291472974
95093,MALE,26,214.1255850044691
95094,MALE,20,177.2348023950183
95095,FEMALE,29,211.35996466933278
95096,MALE,26,160.0
95097,FEMALE,22,213.86304380149193
95098,MALE,20,160.0
95099,FEMALE,26,200.33417397033503
95100,FEMALE,22,216.3298528069845
95101,FEMALE,24,184.63154373573892
95102,FEMALE,24,197.84450574339442
95103,FEMALE,22,171.4667248337838
95104,MALE,28,181.85657816131356
95105,FEMALE,27,246.33655559185593
95106,FEMALE,21,205.0619251587211
95107,FEMALE,25,262.2066467058776
95108,FEMALE,28,240.85512513642277
95109,MALE,24,211.98292054312424
95110,FEMALE,29,196.8361469726857
95111,FEMALE,28,252.92266457563605
95112,FEMALE,23,191.27743389297837
95113,FEMALE,21,144.31389678604594
95114,MALE,20,189.08205772421945
95115,FEMALE,24,190.09691084009148
95116,FEMALE,23,139.8510901111827
95117,MALE,20,207.5383199518581
95118,FEMALE,27,181.1849419868955
95119,MALE,25,363.5045151747006
95120,FEMALE,24,232.8387550746993
95121,FEMALE,21,170.19083221958024
95122,FEMALE,24,199.16529691471905
95123,MALE,27,287.1059239083672
95124,FEMALE,27,182.18972128082254
95125,FEMALE,29,241.52092605910673
95126,FEMALE,25,269.1738054211434
95127,FEMALE,23,223.84214906335365
95128,FEMALE,23,184.08219590351126
95129,MALE,28,178.37705848316125
95130,MALE,23,238.928679020638
95131,,26,218.049788454588
95132,MALE,29,164.5540409005602
95133,MALE,22,160.0
95134,FEMALE,23,194.63731305420797
95135,MALE,26,160.0
95136,FEMALE,21,156.19104367049883
95137,FEMALE,24,136.7472262401074
95138,MALE,29,160.0
95139,MALE,23,160.0
95140,FEMALE,24,209.940044657268
95141,MALE,20,223.72988264832833
95142,MALE,20,206.35502533620453
95143,MALE,28,183.87043667974024
95144,MALE,29,180.63790453555785
95145,FEMALE,20,232.82619146009534
95146,FEMALE,28,210.44395755489373
95147,MALE,22,216.35078531078682
95148,FEMALE,29,233.40588563164624
95149,MALE,27,160.0
95150,FEMALE,28,206.92210048609905
95151,FEMALE,27,208.3045460742344
95152,FEMALE,22,175.985713287888
95153,MALE,28,315.4558292742712
95154,MALE,25,238.79663959052584
95155,FEMALE,23,195.75143496012575
95156,FEMALE,22,219.4462425171005
95157,FEMALE,21,146.72955502955006
95158,FEMALE,22,213.0062351944879
95159,FEMALE,27,217.2946001249442
95160,MALE,27,225.74249645181752
95161,FEMALE,21,209.58218602143634
95162,MALE,24,213.6195002177187
95163,FEMALE,27,215.33823577789153
95164,MALE,23,291.20807773981716
95165,FEMALE,27,206.47615348784913
95166,MALE,29,160.0
95167,MALE,22,165.35730131175217
95168,FEMALE,24,226.7678344257572
95169,FEMALE,26,198.84254057089544
95170,MALE,27,160.0
95171,FEMALE,22,233.1895103235603
95172,MALE,26,176.45695131064952
95173,MALE,20,294.5317242017312
95174,FEMALE,25,184.334295748216
95175,MALE,20,216.1313064629262
95176,MALE,23,160.0
95177,MALE,27,174.17003688088167
95178,FEMALE,21,181.8945039818566
95179,MALE,27,199.97542021666237
95180,MALE,29,240.36262880677202
95181,FEMALE,21,149.71132124066605
95182,MALE,24,227.59014115079822
95183,MALE,27,173.5398965050431
95184,FEMALE,21,191.8214419532535
95185,FEMALE,29,260.58238435993854
95186,MALE,29,283.1851277125509
95187,FEMALE,22,166.5543444371457
95188,FEMALE,29,238.97069087525398
95189,FEMALE,26,270.6854627475392
95190,MALE,28,226.127655441566
95191,FEMALE,26,212.30246752750116
95192,MALE,21,281.593756762148
95193,FEMALE,28,226.7079543581139
95194,MALE,25,244.1179220945166
95195,MALE,24,227.08313176257985
95196,FEMALE,27,196.00806013295187
95197,FEMALE,20,200.4327420346854
95198,FEMALE,26,208.55747454809114
95199,FEMALE,28,215.29104115009144
95200,MALE,23,177.74751980533773
95201,MALE,25,268.12446927406836
95202,FEMALE,29,248.4947241743608
95203,FEMALE,23,194.503213615486
95204,FEMALE,29,179.5074517396987
95205,FEMALE,20,205.76526538155542
95206,FEMALE,24,
95207,FEMALE,29,254.3739916475135
95208,FEMALE,20,196.30215582320932
95209,MALE,27,189.1127305339831
95210,FEMALE,26,238.10657427957238
95211,FEMALE,26,189.40884712933007
95212,MALE,26,209.4079610805482
95213,FEMALE,26,234.7506173373226
95214,FEMALE,26,227.53403209793595
95215,MALE,26,235.46231788584114
95216,FEMALE,28,247.2333982203437
95217,FEMALE,20,193.34932705295083
95218,FEMALE,24,178.25671158050793
95219,FEMALE,20,137.46332620055776
95220,FEMALE,27,200.8784813318556
95221,FEMALE,29,196.91772616514842
95222,FEMALE,29,238.91332844042702
95223,FEMALE,27,213.45759127397685
95224,FEMALE,29,252.3418777128368
95225,FEMALE,25,225.2675228178423
95226,MALE,26,161.91715025749423
95227,MALE,26,185.00154419291775
95228,FEMALE,20,242.3288745852985
95229,MALE,29,205.00043093440053
95230,FEMALE,20,184.25923387631673
95231,MALE,29,201.2708505608918
95232,MALE,27,230.44267718286534
95233,MALE,29,160.0
95234,MALE,20,160.0
95235,FEMALE,29,181.8506543707177
95236,FEMALE,29,141.87169252025842
95237,FEMALE,28,193.68044829893344
95238,MALE,22,160.0
95239,MALE,21,160.0
95240,FEMALE,25,255.08592676120887
95241,FEMALE,28,224.04253275969893
95242,FEMALE,24,256.9963249477274
95243,FEMALE,29,226.69677838283718
95244,MALE,29,185.71090714272478
95245,,26,211.62664979512942
95246,FEMALE,22,187.12343652913137
95247,FEMALE,28,205.40446644808853
95248,FEMALE,26,225.8441026169577
95249,FEMALE,29,276.40769250261275
95250,MALE,29,213.2835872931121
95251,FEMALE,22,213.67712353286834
95252,FEMALE,25,227.63649969284347
95253,FEMALE,20,151.5223337471944
95254,MALE,20,183.80308437973008
95255,,22,199.99543934043484
95256,FEMALE,23,245.77295568475446
95257,FEMALE,24,209.9938567909773
95258,FEMALE,23,293.82653024325657
95259,FEMALE,28,183.87375512090398
95260,MALE,20,160.0
95261,FEMALE,21,198.34577562392946
95262,FEMALE,29,200.96409662701984
95263,FEMALE,20,165.94106967938725
95264,FEMALE,20,145.4371678811046
95265,FEMALE,26,193.6844883340654
95266,MALE,25,160.0
95267,FEMALE,22,220.1904352580907
95268,MALE,27,377.90497496478775
95269,MALE,20,160.0
95270,MALE,29,228.68291679731055
95271,MALE,25,160.0
95272,FEMALE,20,162.07357421175794
95273,MALE,25,160.0
95274,MALE,22,160.0
95275,,25,208.91612505084228
95276,,25,210.06861516456928
95277,FEMALE,20,196.57857457921796
95278,MALE,26,218.27265603084112
95279,FEMALE,27,232.70409386428807
95280,MALE,25,160.0
95281,FEMALE,21,211.8892141105579
95282,MALE,27,213.81616908620555
95283,MALE,20,163.7346051556967
95284,MALE,20,160.0
95285,FEMALE,23,147.58969750920002
95286,FEMALE,23,156.1046759195961
95287,FEMALE,21,218.89552720401414
95288,FEMALE,23,213.05920274420959
95289,MALE,27,160.0
95290,FEMALE,25,173.86796739221973
95291,FEMALE,28,274.9265057811953
95292,MALE,27,331.19069736192125
95293,MALE,25,254.86531699817618
95294,MALE,27,160.0
95295,FEMALE,25,283.16806458253643
95296,MALE,24,244.4445270848653
95297,MALE,24,325.4351825360053
95298,FEMALE,24,177.92085508563645
95299,MALE,22,204.02105609378947
95300,FEMALE,28,240.95195283916365
95301,FEMALE,24,238.01012039773082
95302,FEMALE,25,127.76937891514577
95303,FEMALE,29,239.34163039435296
95304,MALE,28,210.23791237186245
95305,MALE,20,352.6367939026767
95306,FEMALE,25,215.71728459280365
95307,MALE,26,283.69732716635053
95308,MALE,27,231.7062814397293
95309,MALE,24,191.66544614980847
95310,FEMALE,23,164.38985332827178
95311,FEMALE,23,157.77507938842282
95312,MALE,24,187.31768864461108
95313,MALE,26,
95314,FEMALE,23,190.36620596444456
95315,FEMALE,23,188.9293022564249
95316,FEMALE,23,235.58315368457454
95317,FEMALE,23,176.04650057288896
95318,FEMALE,22,176.90336307541833
95319,FEMALE,22,159.85600748792598
95320,FEMALE,21,205.64578567154499
95321,MALE,22,249.3562908912932
95322,FEMALE,23,265.4183178110792
95323,MALE,26,160.0
95324,MALE,22,180.90193734896778
95325,FEMALE,21,175.42177725285364
95326,FEMALE,26,180.31895031801028
95327,FEMALE,21,136.29630873304373
95328,MALE,28,160.0
95329,FEMALE,21,186.106999623344
95330,FEMALE,23,216.43195199484816
95331,FEMALE,29,243.88469115918826
95332,MALE,22,207.14504118505806
95333,MALE,21,221.36519494591678
95334,MALE,23,217.45460422912862
95335,FEMALE,22,209.8193388846204
95336,MALE,20,167.31061481860934
95337,MALE,24,293.4219008693254
95338,MALE,27,258.12100229085996
95339,FEMALE,22,191.11180444607038
95340,FEMALE,23,193.8942255162305
95341,MALE,29,162.72770966470082
95342,FEMALE,26,207.78601183134003
95343,FEMALE,20,173.4828315050214
95344,MALE,25,163.15556848690437
95345,FEMALE,24,212.8655354412587
95346,MALE,27,166.703622546934
95347,FEMALE,28,229.70133327481187
95348,MALE,26,335.41731110996415
95349,FEMALE,22,235.50450832189486
95350,FEMALE,25,245.27807246774358
95351,MALE,23,256.32067373447535
95352,FEMALE,21,181.59144556278733
95353,FEMALE,27,228.57159251209129
95354,MALE,23,248.74356421284938
95355,FEMALE,21,231.23814451251036
95356,FEMALE,25,186.3079555445458
95357,FEMALE,22,194.828797417393
95358,MALE,28,221.7754435673078
95359,MALE,26,160.0
95360,FEMALE,24,193.85029736688716
95361,FEMALE,22,192.8460413078651
95362,FEMALE,20,204.22116867041217
95363,FEMALE,28,218.8027703701817
95364,FEMALE,22,218.43656268383592
95365,FEMALE,27,268.0764885725896
95366,MALE,23,289.13733756561453
95367,MALE,29,301.2523330847484
95368,MALE,23,160.0
95369,FEMALE,26,233.7990458259591
95370,MALE,21,160.0
95371,MALE,22,191.3601003485806
95372,FEMALE,25,227.78302208559595
95373,FEMALE,26,217.3131501609036
95374,FEMALE,26,214.8943981525616
95375,MALE,28,160.0
95376,FEMALE,27,233.5785021730731
95377,FEMALE,22,197.45083580338735
95378,MALE,27,189.6200282569667
95379,FEMALE,22,179.80272810177385
95380,FEMALE,27,224.42551801459547
95381,FEMALE,21,171.40838983050494
95382,FEMALE,23,200.35724931497123
95383,FEMALE,20,151.15306949253582
95384,FEMALE,26,197.71564960324218
95385,FEMALE,28,245.83948150091788
95386,MALE,28,288.24602565236347
95387,FEMALE,23,199.42206057257152
95388,FEMALE,22,198.6208630291049
95389,FEMALE,26,198.894542677838
95390,MALE,20,291.35570183346726
95391,MALE,24,160.0
95392,MALE,22,160.0
95393,MALE,24,177.85825075324794
95394,MALE,23,178.16124446425388
95395,FEMALE,26,190.93952403274358
95396,FEMALE,27,248.6727866494101
95397,FEMALE,26,184.9095359000782
95398,FEMALE,24,184.50980047638336
95399,FEMALE,25,154.085970295331
95400,MALE,24,169.10902243291378
95401,MALE,27,333.419878363027
95402,FEMALE,27,223.86316768193763
95403,MALE,21,160.0
95404,FEMALE,27,207.69916826978704
95405,MALE,28,160.0
95406,FEMALE,28,190.66429338167603
95407,FEMALE,22,185.79305017491026
95408,FEMALE,22,153.79855616450476
95409,MALE,22,160.0
95410,FEMALE,22,176.8842791468424
95411,MALE,27,217.69360238622855
95412,MALE,26,160.0
95413,FEMALE,22,212.30689760233912
95414,FEMALE,22,170.90955990553238
95415,FEMALE,24,208.31226783744353
95416,FEMALE,20,221.90173002809036
95417,MALE,28,176.3214718541577
95418,MALE,20,252.98104503823623
95419,MALE,28,176.1774717146504
95420,MALE,23,160.0
95421,FEMALE,20,160.65541893486662
95422,FEMALE,29,291.0299900538145
95423,FEMALE,27,284.71290860314303
95424,FEMALE,26,197.055569088904
95425,MALE,20,299.8278605098377
95426,FEMALE,25,215.64186526231907
95427,FEMALE,27,178.9907504881797
95428,MALE,20,160.0
95429,MALE,21,193.4197332329685
95430,MALE,29,303.05577803333995
95431,MALE,27,160.0
95432,MALE,28,263.62859067188316
95433,FEMALE,23,155.80404299167594
95434,MALE,21,160.0
95435,FEMALE,26,232.25691303347227
95436,FEMALE,20,213.01775462303308
95437,MALE,27,217.97016427550165
95438,MALE,26,301.50631168153353
95439,FEMALE,24,200.66035812460257
95440,FEMALE,29,192.85733019790268
95441,MALE,21,263.3708971308711
95442,MALE,26,241.86274470455433
95443,FEMALE,23,141.8875508380349
95444,FEMALE,26,186.08999919950435
95445,MALE,27,311.61926901318185
95446,MALE,29,247.90316001710477
95447,MALE,29,330.08939673196585
95448,FEMALE,29,222.71786429294667
95449,FEMALE,24,152.29834020465537
95450,MALE,29,378.23337324597077
95451,FEMALE,20,185.9597699379035
95452,FEMALE,20,195.0802568661519
95453,MALE,21,266.71981438211503
95454,FEMALE,28,
95455,MALE,23,
95456,MALE,26,301.28770523223284
95457,MALE,20,163.32106609809787
95458,FEMALE,22,175.66768497041767
95459,FEMALE,28,180.021015530485
95460,FEMALE,21,209.8166502710867
95461,FEMALE,22,170.69187738280175
95462,FEMALE,20,159.31349871824727
95463,FEMALE,23,186.03318824083448
95464,FEMALE,21,142.24645141879796
95465,FEMALE,25,247.7788164582299
95466,,26,210.1922230548173
95467,FEMALE,24,165.47686211624267
95468,FEMALE,28,222.88848622226402
95469,FEMALE,28,197.39610097921332
95470,MALE,23,213.6610319687986
95471,MALE,29,327.1690436006604
95472,MALE,28,262.6179285806019
95473,FEMALE,25,189.8177790155716
95474,FEMALE,20,175.18580495523014
95475,MALE,26,165.2033909525593
95476,FEMALE,26,
95477,FEMALE,23,152.59523418696693
95478,FEMALE,27,223.59822467782462
95479,FEMALE,22,178.08286921432295
95480,FEMALE,26,218.91635281533507
95481,FEMALE,23,209.17196888966726
95482,FEMALE,29,236.3383212079173
95483,FEMALE,25,220.3108623904248
95484,FEMALE,22,175.22205273870154
95485,FEMALE,25,145.05528679580635
95486,FEMALE,20,194.85499775909045
95487,MALE,21,160.0
95488,MALE,22,407.45476361209205
95489,FEMALE,21,182.63171656979856
95490,MALE,26,170.3645959590516
95491,FEMALE,21,159.95714302852804
95492,MALE,20,160.0
95493,FEMALE,29,272.1621490253513
95494,FEMALE,22,195.8183068167034
95495,FEMALE,26,
95496,FEMALE,22,223.649191502153
95497,FEMALE,25,197.80336926670307
95498,MALE,26,288.8853747119198
95499,MALE,29,238.22976600524436
95500,FEMALE,27,291.4101699523145
95501,FEMALE,20,186.88312187433695
95502,MALE,26,265.5255633969885
95503,MALE,21,215.1326323169064
95504,FEMALE,21,191.84665684051214
95505,MALE,28,168.61638940926954
95506,MALE,27,245.45132153860425
95507,FEMALE,23,215.0785849882025
95508,FEMALE,21,230.26289345811836
95509,MALE,26,160.0
95510,FEMALE,29,250.77513923937988
95511,MALE,27,178.932099554097
95512,FEMALE,22,242.49993693960315
95513,FEMALE,24,233.38472432686967
95514,FEMALE,29,242.35115597225672
95515,MALE,25,324.06139135068656
95516,FEMALE,25,291.4269268240653
95517,FEMALE,23,239.85984274087076
95518,MALE,25,217.48352202381915
95519,FEMALE,25,252.7061763008417
95520,MALE,21,160.0
95521,MALE,21,160.0
95522,FEMALE,28,283.7449866024027
95523,FEMALE,20,187.75834539312405
95524,MALE,28,174.55536307126542
95525,FEMALE,29,292.9252403219522
95526,FEMALE,28,226.64204874673982
95527,MALE,28,160.0
95528,FEMALE,21,231.52407201275867
95529,FEMALE,22,176.62112346760324
95530,FEMALE,28,186.48226363820828
95531,MALE,23,160.0
95532,FEMALE,25,173.6673036090986
95533,FEMALE,29,254.75877893603277
95534,MALE,29,160.64709945586685
95535,MALE,24,170.65589153373796
95536,FEMALE,23,236.70477217115493
95537,FEMALE,26,221.5414500325575
95538,MALE,23,184.29174290262537
95539,MALE,23,163.3369456334166
95540,MALE,23,166.11044344291398
95541,MALE,29,354.2681787943375
95542,FEMALE,22,214.0566215309695
95543,FEMALE,28,230.10257638936716
95544,FEMALE,26,228.67273192352022
95545,MALE,23,306.6784927320635
95546,FEMALE,22,258.41874152984064
95547,MALE,20,160.0
95548,FEMALE,20,162.4454466954483
95549,FEMALE,28,231.17001071903974
95550,FEMALE,27,244.50804542974097
95551,MALE,22,160.0
95552,FEMALE,29,212.66474978650336
95553,MALE,22,186.58244936134224
95554,MALE,21,177.72402479392568
95555,FEMALE,29,210.64342053025678
95556,FEMALE,28,241.2388907671824
95557,MALE,27,236.1672312673422
95558,MALE,26,191.08757663120832
95559,MALE,24,213.05308824355268
95560,FEMALE,21,214.540181939016
95561,FEMALE,24,221.41541531534054
95562,FEMALE,24,191.40728678841842
95563,FEMALE,21,201.4643276325183
95564,MALE,27,189.09395787952144
95565,MALE,27,339.4784011701094
95566,FEMALE,22,205.44415709187896
95567,FEMALE,27,200.90999951061116
95568,FEMALE,23,184.70692051142413
95569,FEMALE,28,
95570,FEMALE,26,246.50659206055727
95571,FEMALE,27,265.1953376510944
95572,FEMALE,28,237.27304672629361
95573,FEMALE,25,244.84680877197886
95574,MALE,21,271.24335677553483
95575,MALE,23,161.7372614659786
95576,FEMALE,25,158.4272561035182
95577,FEMALE,24,226.8891366134852
95578,FEMALE,27,248.37172306140752
95579,FEMALE,20,168.27873048486384
95580,MALE,27,191.3119721604786
95581,FEMALE,23,210.29415704098741
95582,MALE,22,160.0
95583,FEMALE,21,191.12977002601485
95584,FEMALE,27,231.92021153044718
95585,FEMALE,28,246.80473035844625
95586,FEMALE,29,228.45051178353017
95587,FEMALE,27,219.32717274763286
95588,FEMALE,28,221.7988815689848
95589,MALE,27,196.55224670263652
95590,FEMALE,26,
95591,,28,224.9440941811945
95592,FEMALE,25,196.8404234159055
95593,MALE,27,238.1139842029403
95594,FEMALE,26,195.15660094892746
95595,MALE,29,281.7338305860441
95596,MALE,22,160.0
95597,FEMALE,24,206.1088039023524
95598,FEMALE,26,213.17192863738057
95599,FEMALE,28,218.28371797946977
95600,FEMALE,26,240.65706113969665
95601,FEMALE,26,250.2865594378648
95602,MALE,28,160.0
95603,FEMALE,22,227.8102301604037
95604,FEMALE,25,211.22417351852135
95605,MALE,29,281.6920215785706
95606,FEMALE,24,206.85775539061063
95607,MALE,25,217.90894253446174
95608,FEMALE,27,118.34931137669189
95609,FEMALE,24,168.40774311990037
95610,MALE,24,160.25534834029054
95611,FEMALE,21,184.97437107502205
95612,FEMALE,28,239.3767781977084
95613,FEMALE,25,187.03489127764993
95614,FEMALE,25,185.08199875788733
95615,FEMALE,29,196.9087496850285
95616,MALE,27,261.68498234044023
95617,FEMALE,24,226.16261410419378
95618,FEMALE,29,203.8084091257352
95619,MALE,25,160.0
95620,MALE,24,273.63221733463763
95621,FEMALE,21,211.37558391859503
95622,FEMALE,29,193.11994916253502
95623,FEMALE,27,167.4389707477744
95624,FEMALE,20,184.73540090644937
95625,MALE,27,456.456892643091
95626,FEMALE,22,203.31294533573939
95627,FEMALE,29,218.00804226028458
95628,FEMALE,24,242.8790834898008
95629,MALE,29,160.0
95630,FEMALE,20,193.36069335171157
95631,FEMALE,21,181.4623510098584
95632,FEMALE,26,186.99200214822775
95633,FEMALE,28,210.65822382003114
95634,MALE,24,356.5178260779041
95635,FEMALE,23,200.76527239843108
95636,FEMALE,24,217.32029141142485
95637,FEMALE,24,214.6995308970661
